Iterations,Training Accuracy,Training Loss,Test Accuracy,Test Loss
248,0.959999978542,15.028254509,0.948000013828,17.0350437164
249,0.930000007153,14.8202400208,0.950900018215,16.6774177551
250,0.97000002861,12.4536418915,0.951699972153,16.4558906555
251,0.97000002861,11.855635643,0.951799988747,16.3408298492
252,0.939999997616,21.2878684998,0.952499985695,16.2991065979
253,0.939999997616,18.3204421997,0.951300024986,16.3086967468
254,0.910000026226,30.627368927,0.950699985027,16.4121246338
255,0.959999978542,13.5816726685,0.950600028038,16.6477832794
256,0.910000026226,22.2343120575,0.95039999485,16.9137992859
257,0.97000002861,15.3646440506,0.949000000954,17.1408290863
258,0.97000002861,9.36100101471,0.949000000954,17.117231369
259,0.97000002861,11.899438858,0.949599981308,16.9368171692
260,0.939999997616,22.0919895172,0.950200021267,16.806634903
261,0.930000007153,21.592628479,0.951499998569,16.5590248108
262,0.980000019073,10.1598072052,0.952899992466,16.182888031
263,0.949999988079,19.0332260132,0.953800022602,15.9577102661
264,0.97000002861,20.8260803223,0.953700006008,15.795882225
265,0.910000026226,28.0862770081,0.952199995518,15.8951129913
266,0.990000009537,7.8647813797,0.949899971485,16.3416957855
267,0.959999978542,16.2679271698,0.94779998064,16.9554538727
268,0.959999978542,15.9006175995,0.947000026703,17.2882728577
269,0.939999997616,21.2047157288,0.947099983692,17.2150382996
270,0.889999985695,30.3600616455,0.949599981308,16.6620616913
271,0.959999978542,13.2021131516,0.951699972153,16.2375125885
272,0.949999988079,18.5797157288,0.95300000906,16.0947380066
273,0.959999978542,15.2375440598,0.952400028706,16.2448806763
274,0.990000009537,4.88080692291,0.952600002289,16.3121051788
275,0.939999997616,17.3126373291,0.951799988747,16.4115028381
276,0.910000026226,25.6429634094,0.951399981976,16.4385566711
277,0.959999978542,16.6415729523,0.952099978924,16.317691803
278,0.97000002861,11.5224819183,0.952400028706,16.1900577545
279,0.980000019073,7.46328926086,0.952400028706,16.1748123169
280,0.930000007153,31.2599067688,0.951600015163,16.2515907288
281,0.920000016689,28.8111743927,0.95039999485,16.6069545746
282,0.97000002861,13.8763208389,0.949500024319,16.853761673
283,0.930000007153,14.1683521271,0.949000000954,17.0600032806
284,0.980000019073,11.3680725098,0.948499977589,16.9721603394
285,0.930000007153,26.4565086365,0.949800014496,16.7198505402
286,0.930000007153,22.6451759338,0.951699972153,16.1109352112
287,0.959999978542,13.7623500824,0.952700018883,15.5819444656
288,0.949999988079,23.4177856445,0.953299999237,15.4832820892
289,0.910000026226,25.8383922577,0.951699972153,15.6713247299
290,0.959999978542,16.419303894,0.950800001621,15.9747552872
291,0.959999978542,11.9052181244,0.949699997902,16.3051872253
292,0.939999997616,14.1147670746,0.94880002737,16.7708435059
293,0.930000007153,26.8347530365,0.947099983692,17.0106391907
294,0.97000002861,11.8741207123,0.948599994183,16.9382858276
295,0.980000019073,5.44477272034,0.949500024319,16.5415229797
296,0.939999997616,19.4904937744,0.952600002289,16.1588115692
297,0.959999978542,14.514787674,0.953400015831,15.7954587936
298,0.949999988079,16.3326396942,0.953700006008,15.7138957977
299,0.980000019073,8.98327255249,0.952000021935,15.934428215
300,0.939999997616,26.83385849,0.950100004673,16.3503112793
301,0.920000016689,17.2378921509,0.949599981308,16.6394290924
302,0.97000002861,17.6089229584,0.949699997902,16.575170517
303,0.97000002861,10.5132932663,0.950100004673,16.4169139862
304,0.980000019073,9.3165102005,0.951699972153,16.0088500977
305,0.97000002861,11.0443067551,0.951099991798,15.7336339951
306,0.959999978542,24.9264659882,0.95300000906,15.5825214386
307,0.980000019073,9.94884777069,0.95300000906,15.5755815506
308,0.939999997616,14.0927705765,0.953299999237,15.7845497131
309,0.930000007153,26.2018051147,0.952600002289,16.1321544647
310,0.949999988079,15.8620681763,0.952099978924,16.2351493835
311,0.949999988079,12.9210653305,0.951399981976,16.0345401764
312,0.930000007153,17.0971488953,0.952099978924,15.8743009567
313,0.97000002861,12.0011100769,0.952799975872,15.7684936523
314,0.959999978542,17.1416187286,0.952799975872,15.8854961395
315,0.930000007153,30.8528461456,0.951300024986,16.1782245636
316,0.959999978542,8.33570384979,0.952600002289,15.8477544785
317,0.980000019073,10.1403179169,0.953400015831,15.4928569794
318,0.959999978542,13.7070131302,0.954200029373,15.2888698578
319,0.959999978542,12.3551273346,0.953899979591,15.2066736221
320,0.959999978542,15.4168081284,0.953400015831,15.3691005707
321,0.97000002861,11.7712993622,0.95349997282,15.6620140076
322,0.910000026226,25.1098861694,0.951699972153,16.0142650604
323,0.910000026226,24.6752910614,0.951300024986,15.9142551422
324,0.939999997616,18.4627494812,0.951200008392,15.9602146149
325,0.959999978542,14.3771800995,0.952199995518,15.6854228973
326,0.959999978542,11.9483032227,0.952499985695,15.6077365875
327,0.949999988079,25.4777679443,0.952300012112,15.8582229614
328,0.920000016689,19.8919715881,0.950699985027,16.1183509827
329,0.97000002861,11.8126897812,0.949999988079,16.2379512787
330,0.959999978542,17.6294326782,0.949400007725,16.3176441193
331,0.930000007153,14.4613637924,0.949400007725,16.393157959
332,0.959999978542,12.2932138443,0.949699997902,16.1566390991
333,0.990000009537,6.71086597443,0.951699972153,15.8223867416
334,0.949999988079,12.4885578156,0.952600002289,15.6457023621
335,0.930000007153,25.7178936005,0.95349997282,15.5815973282
336,0.930000007153,19.1513519287,0.953100025654,15.2967796326
337,0.930000007153,27.4859867096,0.956399977207,14.8826627731
338,0.959999978542,10.6374454498,0.957199990749,14.3517093658
339,0.939999997616,35.1215820312,0.957400023937,14.0544309616
340,0.939999997616,14.3500070572,0.95759999752,13.9381065369
341,0.990000009537,6.48890590668,0.957099974155,14.0088443756
342,0.910000026226,20.007774353,0.955999970436,14.2522258759
343,0.97000002861,8.35197639465,0.955999970436,14.5361032486
344,0.949999988079,14.6426391602,0.95609998703,14.739068985
345,0.980000019073,7.26148176193,0.955799996853,14.8200540543
346,0.949999988079,20.4926338196,0.955699980259,14.8582277298
347,0.949999988079,12.010676384,0.954699993134,15.0199832916
348,0.949999988079,14.088809967,0.953100025654,15.2122421265
349,0.920000016689,29.6019458771,0.954100012779,15.2973308563
350,0.959999978542,10.2556753159,0.95450001955,15.1705551147
351,0.910000026226,24.6565856934,0.955799996853,14.9374752045
352,0.939999997616,21.4114646912,0.955799996853,14.5734920502
353,0.920000016689,23.4070911407,0.955999970436,14.4249076843
354,0.949999988079,15.3948917389,0.956600010395,14.4066553116
355,0.97000002861,9.64375019073,0.95560002327,14.3373508453
356,0.939999997616,21.8624477386,0.955900013447,14.3311576843
357,0.959999978542,12.6733694077,0.957199990749,14.4112405777
358,0.920000016689,33.6572952271,0.957000017166,14.5481929779
359,0.959999978542,13.5708723068,0.957700014114,14.5839500427
360,0.980000019073,6.64626598358,0.957000017166,14.6539773941
361,0.930000007153,19.4988803864,0.95609998703,14.6684427261
362,0.949999988079,12.3933315277,0.958400011063,14.4886989594
363,0.939999997616,17.5901470184,0.958100020885,14.5810813904
364,0.930000007153,23.8187103271,0.957199990749,14.7437067032
365,0.930000007153,25.1305541992,0.95609998703,14.7904243469
366,0.939999997616,17.1402835846,0.954900026321,15.0844230652
367,0.939999997616,21.0595016479,0.954100012779,15.3037395477
368,0.939999997616,15.7351608276,0.95459997654,15.2988481522
369,0.97000002861,8.94407653809,0.956399977207,15.1013746262
370,0.920000016689,22.8745365143,0.956300020218,14.96641922
371,0.920000016689,27.0864391327,0.955500006676,15.0065336227
372,1.0,4.96198511124,0.955099999905,14.9623394012
373,0.920000016689,25.5381622314,0.954400002956,15.0291204453
374,0.939999997616,20.3938827515,0.955399990082,14.8014888763
375,0.97000002861,13.1646947861,0.956799983978,14.405134201
376,0.980000019073,16.0561180115,0.956200003624,14.2335100174
377,0.97000002861,11.3593616486,0.956700026989,14.2258863449
378,0.949999988079,14.1500759125,0.956799983978,14.3641357422
379,0.990000009537,6.32507562637,0.957400023937,14.3594636917
380,0.980000019073,10.5361003876,0.957799971104,14.3997993469
381,0.990000009537,8.81861114502,0.958899974823,14.3879842758
382,0.980000019073,10.3462276459,0.958899974823,14.4374485016
383,0.930000007153,16.7237873077,0.959399998188,14.2652225494
384,0.980000019073,10.9813632965,0.959900021553,14.1227006912
385,0.959999978542,15.0573749542,0.958400011063,14.0229244232
386,0.959999978542,14.7082242966,0.958000004292,14.0934381485
387,0.990000009537,7.56800985336,0.957000017166,14.3242435455
388,0.980000019073,6.33216953278,0.95459997654,14.7241353989
389,0.910000026226,26.8556919098,0.952000021935,15.2960748672
390,0.949999988079,12.4986076355,0.952099978924,15.1725177765
391,0.939999997616,14.839805603,0.953800022602,14.8943920135
392,0.97000002861,10.0834436417,0.95609998703,14.2860050201
393,0.97000002861,11.7363862991,0.956499993801,13.9085550308
394,0.980000019073,9.45729827881,0.957700014114,13.6975545883
395,0.97000002861,10.1205921173,0.95759999752,13.7022657394
396,0.930000007153,19.1988258362,0.956300020218,13.8669605255
397,0.959999978542,12.0496101379,0.95560002327,14.0262928009
398,0.939999997616,11.8987226486,0.954999983311,14.279343605
399,0.910000026226,33.7563514709,0.95450001955,14.4691543579
400,0.97000002861,16.0668144226,0.956700026989,13.9590148926
401,0.97000002861,10.8199214935,0.958400011063,13.6048603058
402,0.980000019073,7.18617010117,0.959399998188,13.4277057648
403,0.959999978542,9.10412788391,0.958999991417,13.2788333893
404,0.990000009537,5.36772823334,0.959100008011,13.2466268539
405,0.949999988079,13.6111497879,0.959699988365,13.2473249435
406,0.949999988079,18.07853508,0.960099995136,13.2366819382
407,0.949999988079,15.5818405151,0.960300028324,13.2040958405
408,0.97000002861,10.4672660828,0.959900021553,13.196680069
409,0.939999997616,14.4874658585,0.959500014782,13.2202863693
410,0.949999988079,18.8566036224,0.959900021553,13.2008638382
411,0.959999978542,8.3650932312,0.959999978542,13.2067756653
412,0.889999985695,28.0921497345,0.960099995136,13.3167285919
413,0.980000019073,9.07226753235,0.959699988365,13.5035934448
414,0.930000007153,17.785194397,0.957799971104,13.830789566
415,0.949999988079,21.0594177246,0.956600010395,14.3168392181
416,0.980000019073,7.48464822769,0.95609998703,14.5442352295
417,0.920000016689,24.416021347,0.956200003624,14.6288557053
418,0.959999978542,15.6249227524,0.957400023937,14.2393569946
419,0.949999988079,24.755399704,0.958000004292,13.9607381821
420,0.980000019073,7.77123880386,0.958299994469,13.6933479309
421,0.959999978542,7.72461891174,0.959299981594,13.5368585587
422,0.97000002861,15.416021347,0.960399985313,13.3710708618
423,0.949999988079,17.6467666626,0.960399985313,13.176779747
424,0.959999978542,7.98127555847,0.960500001907,13.1138134003
425,0.949999988079,16.9622421265,0.961000025272,13.0337696075
426,0.97000002861,14.9734544754,0.960900008678,13.0797567368
427,0.939999997616,17.1958122253,0.960300028324,13.1794910431
428,0.959999978542,14.5082893372,0.960099995136,13.3782625198
429,0.920000016689,28.1655521393,0.960099995136,13.3849067688
430,0.959999978542,16.6809005737,0.961000025272,13.2701740265
431,0.980000019073,6.47909355164,0.960799992085,13.2005395889
432,0.959999978542,11.1844673157,0.960600018501,13.2479696274
433,0.930000007153,18.3725318909,0.960300028324,13.3208837509
434,0.959999978542,13.7191619873,0.959500014782,13.3784742355
435,0.959999978542,14.0391111374,0.959399998188,13.6824522018
436,0.990000009537,10.6931295395,0.957700014114,13.9819011688
437,0.949999988079,21.8111152649,0.953800022602,14.6522598267
438,0.959999978542,18.7619056702,0.950900018215,15.206993103
439,0.910000026226,24.137928009,0.951099991798,15.1279640198
440,0.949999988079,14.7652845383,0.954900026321,14.3994512558
441,0.990000009537,10.2481994629,0.957700014114,13.7619915009
442,0.990000009537,5.86579370499,0.959399998188,13.3241996765
443,0.959999978542,15.8491077423,0.960099995136,13.1449804306
444,0.930000007153,15.9488487244,0.961000025272,13.169421196
445,0.939999997616,18.2223701477,0.959100008011,13.3639249802
446,0.949999988079,13.8987627029,0.958999991417,13.5185604095
447,0.980000019073,13.1729516983,0.959100008011,13.6104078293
448,0.949999988079,16.0624847412,0.958199977875,13.749209404
449,0.939999997616,15.8242988586,0.957199990749,13.9395313263
450,0.959999978542,21.3926258087,0.955799996853,14.1241207123
451,0.910000026226,23.319152832,0.956600010395,13.9828310013
452,0.949999988079,13.6707649231,0.95870000124,13.5656681061
453,0.980000019073,9.09619998932,0.959699988365,13.1988573074
454,0.930000007153,13.6744689941,0.961000025272,12.8362522125
455,0.980000019073,9.11991214752,0.960399985313,12.4928922653
456,0.990000009537,5.01593780518,0.961199998856,12.50041008
457,0.980000019073,7.23889541626,0.961600005627,12.7501945496
458,0.959999978542,14.6812801361,0.958999991417,13.2065534592
459,0.939999997616,20.5724258423,0.955399990082,13.8996868134
460,0.980000019073,6.75270986557,0.954200029373,14.261346817
461,0.959999978542,16.5849266052,0.95459997654,14.4768562317
462,0.939999997616,18.8694229126,0.955399990082,14.4754428864
463,0.990000009537,5.89347648621,0.955699980259,14.0607194901
464,0.97000002861,10.9442653656,0.956600010395,13.8613595963
465,0.97000002861,14.0124206543,0.957700014114,13.6411085129
466,0.97000002861,14.6439294815,0.957799971104,13.690320015
467,0.949999988079,17.6791915894,0.957700014114,13.8721103668
