Iterations,Training Accuracy,Training Loss,Test Accuracy,Test Loss
879,0.980000019073,3.90996074677,0.986599981785,4.15299034119
880,0.990000009537,3.71132874489,0.986699998379,4.22346258163
881,0.980000019073,3.57204961777,0.986899971962,4.30840015411
882,1.0,0.698594212532,0.986699998379,4.35978126526
883,0.980000019073,6.36511278152,0.986899971962,4.42936038971
884,0.990000009537,2.97534203529,0.986999988556,4.41142225266
885,0.980000019073,3.45612645149,0.986999988556,4.35116910934
886,0.97000002861,3.8570497036,0.986899971962,4.37270069122
887,0.980000019073,8.40280151367,0.986699998379,4.33769130707
888,1.0,1.5318492651,0.986500024796,4.29182624817
889,0.990000009537,3.8021235466,0.985899984837,4.35330438614
890,0.97000002861,5.27801513672,0.985499978065,4.3508849144
891,0.980000019073,4.15689516068,0.985899984837,4.24635648727
892,0.990000009537,2.12979125977,0.986299991608,4.13112831116
893,0.980000019073,9.54856681824,0.986699998379,4.04612922668
894,0.990000009537,1.9253218174,0.986800014973,4.03193235397
895,0.990000009537,2.71783208847,0.986800014973,4.10166692734
896,0.990000009537,2.26872944832,0.985899984837,4.23387336731
897,0.97000002861,12.0788125992,0.986299991608,4.33123540878
898,1.0,2.6359205246,0.986400008202,4.32693052292
899,0.990000009537,1.94833338261,0.986800014973,4.19050216675
900,0.980000019073,2.92581820488,0.987600028515,4.0580496788
901,1.0,0.69501054287,0.987600028515,3.84843945503
902,1.0,1.34011507034,0.987900018692,3.74868035316
903,1.0,1.17832565308,0.988099992275,3.70977735519
904,0.980000019073,2.71267676353,0.987500011921,3.71147942543
905,0.990000009537,7.09927177429,0.987600028515,3.7214744091
906,0.990000009537,5.25296735764,0.987600028515,3.74492478371
907,0.980000019073,7.42497301102,0.987800002098,3.76437759399
908,0.980000019073,2.79126191139,0.98860001564,3.7485833168
909,0.990000009537,4.63703250885,0.988300025463,3.82423138618
910,0.97000002861,6.91883993149,0.987699985504,3.96117019653
911,0.990000009537,2.41762781143,0.987600028515,4.01511621475
912,0.97000002861,12.7821121216,0.98710000515,4.06791210175
913,1.0,0.966521799564,0.985800027847,4.32923126221
914,0.980000019073,9.27391815186,0.984099984169,4.65969514847
915,0.990000009537,2.89830350876,0.983600020409,4.91047477722
916,0.990000009537,8.06192398071,0.983200013638,5.00848150253
917,0.97000002861,6.75746965408,0.983399987221,4.87029409409
918,0.980000019073,7.39140272141,0.983900010586,4.70466852188
919,0.980000019073,4.16567707062,0.984300017357,4.55780696869
920,0.990000009537,1.72233915329,0.985400021076,4.37751483917
921,0.980000019073,4.24193096161,0.985800027847,4.27567672729
922,0.980000019073,3.4688205719,0.985400021076,4.22797966003
923,0.97000002861,11.0387525558,0.986199975014,4.15966796875
924,0.980000019073,5.93537139893,0.986299991608,4.10844707489
925,1.0,1.66505646706,0.986599981785,4.10832929611
926,0.990000009537,3.25062084198,0.985899984837,4.20081758499
927,1.0,1.24493002892,0.986400008202,4.21743631363
928,0.990000009537,1.62081384659,0.986199975014,4.17869853973
929,1.0,0.869420051575,0.986599981785,4.13157176971
930,0.980000019073,6.94255065918,0.987200021744,4.11612176895
931,0.97000002861,6.84023475647,0.987299978733,3.93440318108
932,0.97000002861,5.57813835144,0.988099992275,3.74738574028
933,1.0,1.80778956413,0.988300025463,3.630651474
934,0.990000009537,8.03215789795,0.988300025463,3.61972332001
935,0.990000009537,2.09214067459,0.988399982452,3.65832495689
936,1.0,0.368834555149,0.98860001564,3.67683649063
937,1.0,0.194981381297,0.98869997263,3.72817635536
938,0.959999978542,6.64043140411,0.988399982452,3.80564069748
939,0.980000019073,3.22372436523,0.98860001564,3.73598146439
940,0.990000009537,2.39351725578,0.98860001564,3.71903133392
941,1.0,0.426358401775,0.988200008869,3.65788555145
942,1.0,0.346530675888,0.988099992275,3.62572669983
943,0.990000009537,1.5135102272,0.988399982452,3.6070599556
944,0.980000019073,3.68172192574,0.988099992275,3.60225892067
945,0.990000009537,2.16703391075,0.988499999046,3.54234576225
946,0.990000009537,2.05746483803,0.989000022411,3.53136014938
947,0.980000019073,2.74378824234,0.989300012589,3.54090642929
948,1.0,0.772753596306,0.989199995995,3.55702233315
949,0.990000009537,6.4464764595,0.98869997263,3.60783457756
950,0.980000019073,4.2837061882,0.987999975681,3.72555923462
951,1.0,1.79571735859,0.987200021744,4.01576519012
952,0.990000009537,1.79328894615,0.985800027847,4.35467100143
953,0.990000009537,1.58576142788,0.98449999094,4.75668859482
954,0.980000019073,7.78261709213,0.983900010586,5.23423099518
955,0.990000009537,2.37633466721,0.983600020409,5.13860940933
956,0.990000009537,3.27354550362,0.98400002718,4.94424104691
957,1.0,0.350313037634,0.983900010586,4.88220262527
958,0.97000002861,3.5329003334,0.983900010586,4.87681770325
959,0.97000002861,8.89634418488,0.985899984837,4.49072217941
960,0.990000009537,3.86006450653,0.986400008202,4.2289018631
961,0.97000002861,9.56097698212,0.987200021744,4.02916145325
962,0.990000009537,2.31053900719,0.986999988556,3.77461695671
963,1.0,1.27009296417,0.987500011921,3.63430857658
964,0.990000009537,2.90940332413,0.987699985504,3.56927967072
965,0.990000009537,1.9581195116,0.987600028515,3.64751219749
966,0.990000009537,2.47886562347,0.987600028515,3.77746772766
967,1.0,0.472120791674,0.986999988556,3.88371992111
968,0.990000009537,1.62704479694,0.986500024796,4.07652616501
969,0.949999988079,9.58809757233,0.985800027847,4.46462726593
970,0.990000009537,3.86708831787,0.986500024796,4.15110301971
971,1.0,1.59873557091,0.986899971962,4.00645828247
972,0.980000019073,3.98781633377,0.987399995327,3.94852423668
973,0.959999978542,8.44992828369,0.986999988556,3.86479234695
974,1.0,1.19853174686,0.987600028515,3.69057536125
975,0.990000009537,4.13606309891,0.988200008869,3.55997824669
976,1.0,0.210330426693,0.988399982452,3.50212907791
977,0.980000019073,6.77436590195,0.988300025463,3.53542566299
978,0.990000009537,1.14823961258,0.987999975681,3.57295751572
979,0.990000009537,0.747033834457,0.988499999046,3.59864878654
980,0.959999978542,13.3929862976,0.988099992275,3.61456346512
981,0.980000019073,6.06711673737,0.98860001564,3.58021736145
982,0.990000009537,3.27183914185,0.988399982452,3.56530761719
983,0.980000019073,7.51193237305,0.987600028515,3.64650034904
984,0.990000009537,2.67371964455,0.987999975681,3.60670423508
985,1.0,0.792052507401,0.987699985504,3.59746146202
986,1.0,0.261606752872,0.987699985504,3.68538808823
987,0.990000009537,4.36949443817,0.987500011921,3.82865810394
988,0.980000019073,5.45985412598,0.986999988556,3.88704538345
989,0.990000009537,3.54195189476,0.986400008202,3.95644044876
990,1.0,0.558241009712,0.986299991608,4.0103969574
991,0.980000019073,6.26210212708,0.985899984837,4.10165309906
992,0.97000002861,12.30464077,0.986199975014,4.17575645447
993,0.990000009537,5.53303670883,0.986899971962,4.11842155457
994,0.97000002861,3.89329528809,0.987500011921,3.96858263016
995,0.980000019073,4.81759500504,0.987399995327,3.90598130226
996,0.990000009537,3.56389927864,0.986800014973,3.98461484909
997,0.980000019073,6.95701932907,0.986199975014,4.16557645798
998,0.980000019073,5.37609195709,0.985300004482,4.36824417114
999,0.97000002861,3.9793741703,0.985199987888,4.5695476532
1000,1.0,0.898568153381,0.985199987888,4.67095804214
1001,1.0,1.6518676281,0.984399974346,4.75380706787
1002,0.990000009537,4.0564494133,0.984399974346,4.75239467621
1003,1.0,1.24136948586,0.985300004482,4.67931127548
1004,0.990000009537,2.46422076225,0.985099971294,4.7011756897
1005,1.0,1.08869099617,0.985599994659,4.76353406906
1006,0.980000019073,6.6659154892,0.985599994659,4.82713747025
1007,0.980000019073,2.82350206375,0.984799981117,4.91274213791
1008,0.990000009537,4.51271104813,0.984700024128,4.83925390244
1009,1.0,0.541649341583,0.985099971294,4.81888341904
1010,0.980000019073,12.0624217987,0.984799981117,4.8567237854
1011,0.97000002861,6.56156301498,0.985199987888,4.76488399506
1012,1.0,0.85963177681,0.986599981785,4.48013019562
1013,0.980000019073,7.41850566864,0.986800014973,4.3039059639
1014,1.0,1.80873036385,0.987200021744,4.09385871887
1015,0.959999978542,8.97401046753,0.986899971962,3.95648670197
1016,1.0,0.313621014357,0.987399995327,3.71522569656
1017,1.0,0.475060999393,0.987999975681,3.66408634186
1018,0.980000019073,4.23291110992,0.987699985504,3.74295854568
1019,0.980000019073,2.96913290024,0.987900018692,3.78423261642
1020,0.980000019073,2.86879897118,0.988300025463,3.78321456909
1021,0.990000009537,2.91377282143,0.988499999046,3.7086148262
1022,1.0,0.913798511028,0.988499999046,3.58499693871
1023,0.980000019073,2.76466012001,0.98869997263,3.4789352417
1024,0.990000009537,1.46394336224,0.988900005817,3.34828019142
1025,0.990000009537,2.41803884506,0.988900005817,3.26598238945
1026,1.0,0.156534671783,0.989199995995,3.21556663513
1027,0.990000009537,3.84904026985,0.988799989223,3.20969557762
1028,0.990000009537,1.82685995102,0.988900005817,3.20745491982
1029,0.980000019073,3.79659414291,0.988900005817,3.28506827354
1030,1.0,0.470317959785,0.989199995995,3.36185836792
1031,0.97000002861,11.5011577606,0.98860001564,3.49550104141
1032,1.0,1.13548767567,0.989000022411,3.66017007828
1033,1.0,0.749836564064,0.988499999046,3.80853891373
1034,1.0,0.724208950996,0.987600028515,3.98509836197
1035,0.980000019073,3.61186909676,0.986800014973,4.20465898514
1036,0.990000009537,2.53215050697,0.986199975014,4.23303556442
1037,0.990000009537,2.774487257,0.986199975014,4.24378490448
1038,0.990000009537,2.94179773331,0.986699998379,4.28904914856
1039,1.0,0.257239282131,0.987399995327,4.25795173645
1040,0.990000009537,2.72666931152,0.986500024796,4.30930757523
1041,1.0,0.829966902733,0.986199975014,4.36592960358
1042,0.990000009537,2.05522322655,0.985899984837,4.46586990356
1043,0.990000009537,1.69536924362,0.986000001431,4.48182535172
1044,0.990000009537,2.29252290726,0.985899984837,4.48264598846
1045,0.990000009537,2.50180959702,0.986299991608,4.46581220627
1046,0.959999978542,14.984003067,0.986299991608,4.50935173035
1047,0.980000019073,11.1814994812,0.986400008202,4.41366910934
1048,0.990000009537,3.3909945488,0.987500011921,4.38698911667
1049,0.990000009537,3.41384530067,0.987600028515,4.37659788132
1050,0.959999978542,10.0189800262,0.987600028515,4.34555673599
1051,0.990000009537,5.6775932312,0.98710000515,4.37472724915
1052,0.990000009537,3.32677841187,0.987500011921,4.43038892746
1053,0.990000009537,2.94217371941,0.987200021744,4.53486013412
1054,0.980000019073,6.01903915405,0.986999988556,4.66979980469
1055,1.0,1.19128346443,0.986400008202,4.76889467239
1056,0.980000019073,4.83868122101,0.986000001431,4.87284994125
1057,0.97000002861,11.186832428,0.985899984837,4.82196569443
1058,1.0,1.56705212593,0.986100018024,4.66686105728
1059,0.990000009537,2.03845906258,0.986699998379,4.50145196915
1060,0.990000009537,2.37527275085,0.98710000515,4.33758401871
1061,0.959999978542,12.8950595856,0.987800002098,4.19166946411
1062,0.959999978542,8.24680900574,0.987200021744,4.09436893463
1063,1.0,0.846064388752,0.987299978733,3.96810126305
1064,1.0,0.515571475029,0.987999975681,3.97304582596
1065,0.939999997616,13.3705320358,0.987200021744,4.09029817581
1066,0.990000009537,3.01997637749,0.986000001431,4.22410869598
1067,0.990000009537,2.8812584877,0.985000014305,4.38281393051
1068,1.0,0.925769269466,0.984700024128,4.55912542343
1069,0.959999978542,13.5984077454,0.98449999094,4.61743831635
1070,0.97000002861,11.6866044998,0.984799981117,4.30310773849
1071,1.0,0.242299407721,0.985700011253,4.01992988586
1072,0.97000002861,5.55626058578,0.985199987888,4.08129644394
1073,1.0,0.444879055023,0.985000014305,4.30534601212
1074,0.97000002861,11.5206623077,0.984300017357,4.72179269791
1075,0.97000002861,13.1245565414,0.984300017357,4.73427915573
1076,0.980000019073,5.36573457718,0.985000014305,4.56669616699
1077,0.990000009537,1.15502297878,0.986299991608,4.33592891693
1078,1.0,3.23171806335,0.986800014973,4.21644973755
1079,0.980000019073,5.68349170685,0.986999988556,4.10723638535
1080,0.990000009537,3.28981328011,0.987500011921,3.8997168541
1081,1.0,1.93694210052,0.987999975681,3.73682641983
1082,0.980000019073,4.62424278259,0.988399982452,3.64625835419
1083,0.980000019073,4.93368148804,0.989099979401,3.56670498848
1084,1.0,1.2843517065,0.989000022411,3.54252576828
1085,1.0,1.56805086136,0.988900005817,3.56870293617
1086,0.990000009537,3.43928670883,0.98860001564,3.64587235451
1087,1.0,1.38148593903,0.98860001564,3.73250699043
1088,0.980000019073,4.59325265884,0.98860001564,3.88778924942
1089,0.980000019073,4.52748918533,0.987900018692,4.04374361038
1090,1.0,0.413681387901,0.987600028515,4.08672475815
1091,1.0,1.35908794403,0.986999988556,4.16367721558
1092,0.990000009537,2.81152248383,0.986999988556,4.19251489639
1093,0.990000009537,2.96681499481,0.987399995327,4.01017808914
1094,0.990000009537,2.44069218636,0.987699985504,3.91328454018
1095,0.990000009537,6.18529701233,0.988499999046,3.7910296917
1096,0.97000002861,9.87723350525,0.988799989223,3.72402143478
1097,0.97000002861,16.2486305237,0.988900005817,3.67766904831
1098,0.980000019073,7.11420249939,0.988900005817,3.62169957161
1099,1.0,0.490609407425,0.988200008869,3.55534029007
1100,0.990000009537,3.87077283859,0.988099992275,3.55614638329
1101,0.990000009537,2.0586130619,0.98869997263,3.51989412308
1102,1.0,2.10501909256,0.98860001564,3.52122306824
1103,0.990000009537,3.51639771461,0.988499999046,3.54316830635
1104,1.0,0.82917457819,0.988499999046,3.52860307693
1105,0.990000009537,1.40526807308,0.988499999046,3.50557947159
1106,0.990000009537,2.88812923431,0.988900005817,3.44972872734
1107,1.0,1.50854969025,0.989199995995,3.33941316605
1108,0.990000009537,3.2838306427,0.989799976349,3.27455210686
1109,1.0,1.4256310463,0.989400029182,3.2275364399
1110,0.990000009537,2.51385450363,0.989400029182,3.21706795692
1111,0.980000019073,4.29156112671,0.989199995995,3.24659013748
1112,0.980000019073,8.2305316925,0.989199995995,3.28461790085
1113,0.990000009537,3.34111332893,0.989400029182,3.31374025345
1114,1.0,0.251713186502,0.989400029182,3.39135575294
1115,0.990000009537,3.8018181324,0.988799989223,3.51763105392
1116,0.990000009537,1.83343946934,0.988300025463,3.78108692169
1117,0.990000009537,1.60684657097,0.987399995327,4.04834222794
1118,0.97000002861,5.39043998718,0.987299978733,4.13271379471
1119,0.980000019073,3.86029863358,0.987299978733,3.94318652153
1120,1.0,1.03074574471,0.988499999046,3.69516086578
1121,1.0,1.10260307789,0.989000022411,3.63446807861
1122,1.0,0.195347070694,0.987900018692,3.69894909859
1123,1.0,0.571029901505,0.987600028515,3.84582495689
1124,0.990000009537,2.43917012215,0.986299991608,4.0403418541
1125,1.0,0.80907869339,0.986500024796,4.03006410599
1126,0.980000019073,4.47993755341,0.986800014973,4.03586959839
1127,0.980000019073,10.6593780518,0.987200021744,3.97721982002
1128,0.990000009537,2.22105932236,0.986999988556,3.94608926773
1129,1.0,0.541206598282,0.986100018024,3.97480082512
1130,1.0,0.86430066824,0.986100018024,4.01115989685
1131,0.930000007153,12.0802459717,0.986000001431,4.03536462784
1132,1.0,1.00678670406,0.986699998379,3.84299755096
1133,0.959999978542,9.29347324371,0.988300025463,3.65008401871
1134,1.0,0.243361413479,0.988900005817,3.56899952888
1135,0.980000019073,2.58531570435,0.98869997263,3.53881525993
1136,0.990000009537,3.11652684212,0.98869997263,3.47270750999
1137,0.980000019073,4.02995014191,0.988900005817,3.4479136467
1138,0.980000019073,7.80416297913,0.988900005817,3.49883842468
1139,0.990000009537,10.0045909882,0.98869997263,3.54878854752
1140,0.959999978542,10.4303855896,0.98869997263,3.67857599258
1141,0.959999978542,14.8799600601,0.988399982452,3.77533245087
1142,1.0,1.16127383709,0.988399982452,3.70150327682
1143,1.0,0.405171662569,0.987500011921,3.70998001099
1144,0.959999978542,14.7166166306,0.987500011921,3.76493382454
1145,0.990000009537,4.82118988037,0.987399995327,3.6288087368
1146,1.0,1.55181646347,0.987299978733,3.62479019165
1147,1.0,1.14687895775,0.987699985504,3.73112559319
1148,0.97000002861,8.08572483063,0.986599981785,3.89996504784
1149,0.990000009537,3.53745102882,0.985599994659,4.09992027283
1150,0.990000009537,2.0847196579,0.985800027847,4.15758800507
1151,1.0,0.894250094891,0.986400008202,4.13400268555
1152,1.0,1.33753716946,0.986999988556,4.10103607178
1153,0.990000009537,4.59988021851,0.98710000515,4.07866477966
1154,0.980000019073,3.40349555016,0.987299978733,4.06613540649
1155,1.0,2.43530368805,0.986999988556,4.06894922256
1156,0.990000009537,2.79095435143,0.98710000515,4.05911397934
1157,0.980000019073,5.83149003983,0.986999988556,3.99940466881
1158,0.980000019073,6.09202003479,0.987600028515,3.86663627625
1159,1.0,1.17143368721,0.987600028515,3.7451415062
1160,0.990000009537,2.11911177635,0.988099992275,3.67264604568
1161,1.0,0.472386091948,0.988399982452,3.62945866585
1162,1.0,1.19722008705,0.988399982452,3.6246213913
1163,0.990000009537,2.29077339172,0.988399982452,3.64045977592
1164,1.0,1.73682999611,0.988499999046,3.68156313896
1165,0.990000009537,2.3516292572,0.988799989223,3.69412493706
1166,0.990000009537,1.95571672916,0.988499999046,3.74128556252
1167,0.990000009537,1.86049973965,0.987999975681,3.81124401093
1168,0.990000009537,2.63934922218,0.987800002098,3.85475420952
1169,1.0,1.48751699924,0.987600028515,3.93593645096
1170,1.0,1.4290971756,0.987500011921,4.04108285904
1171,0.990000009537,1.35824942589,0.987399995327,4.08630180359
1172,0.97000002861,11.5702781677,0.986800014973,4.20467329025
1173,0.959999978542,14.7696304321,0.987999975681,3.74116969109
1174,0.990000009537,2.11925649643,0.988799989223,3.26474690437
1175,0.97000002861,6.6858997345,0.989099979401,2.99702835083
1176,1.0,0.275184482336,0.990100026131,2.91283679008
1177,0.990000009537,3.00027918816,0.989799976349,3.08098936081
1178,0.990000009537,3.19956922531,0.987999975681,3.37276673317
1179,1.0,0.457057029009,0.986800014973,3.74195790291
1180,1.0,0.578180015087,0.985800027847,4.18315076828
1181,0.990000009537,4.28303337097,0.98449999094,4.64557361603
1182,0.990000009537,11.853354454,0.983200013638,4.89328336716
1183,0.980000019073,7.89117050171,0.983399987221,4.91747283936
1184,0.990000009537,4.13482141495,0.983900010586,4.5968337059
1185,0.97000002861,7.75790977478,0.985599994659,4.22134685516
1186,0.980000019073,6.20870733261,0.986699998379,3.9380774498
1187,0.990000009537,1.58685350418,0.988300025463,3.5845887661
1188,0.990000009537,1.65533876419,0.989000022411,3.40508151054
1189,1.0,0.678597271442,0.988399982452,3.35732412338
1190,0.980000019073,2.8356347084,0.987699985504,3.41795611382
1191,1.0,0.664505243301,0.987900018692,3.48087835312
1192,0.980000019073,5.48616504669,0.988300025463,3.5627617836
1193,0.990000009537,2.00479125977,0.988099992275,3.62402653694
1194,0.97000002861,4.19754648209,0.988799989223,3.65178108215
1195,0.990000009537,4.64612722397,0.98869997263,3.69227671623
1196,0.990000009537,2.64237546921,0.988499999046,3.70883727074
1197,0.980000019073,4.4281539917,0.988900005817,3.64533209801
1198,0.990000009537,5.4275803566,0.989000022411,3.64495563507
1199,1.0,0.209723234177,0.989099979401,3.67151284218
1200,0.980000019073,4.56148576736,0.989400029182,3.73044419289
1201,0.980000019073,3.35428071022,0.989600002766,3.74701833725
1202,1.0,1.2021946907,0.990299999714,3.61446070671
1203,0.990000009537,1.30139279366,0.989899992943,3.52633476257
1204,0.990000009537,2.50396680832,0.989199995995,3.49271178246
1205,0.980000019073,2.96620249748,0.989000022411,3.48831129074
1206,0.990000009537,2.84902882576,0.988799989223,3.58368897438
1207,0.990000009537,2.57968258858,0.987500011921,3.75680184364
1208,0.990000009537,1.74908995628,0.986599981785,3.90455842018
1209,0.990000009537,2.34859848022,0.985300004482,4.0614528656
1210,1.0,1.14254391193,0.984700024128,4.21802043915
1211,1.0,2.47133827209,0.983600020409,4.37781381607
1212,1.0,1.34567677975,0.983699977398,4.34780406952
1213,1.0,0.839647293091,0.984300017357,4.28966856003
1214,1.0,1.37090051174,0.984600007534,4.21148395538
1215,1.0,1.29948210716,0.985599994659,4.13355636597
1216,1.0,0.51683652401,0.986400008202,4.02014875412
1217,0.990000009537,2.6791176796,0.98710000515,3.91789078712
1218,1.0,0.818617105484,0.987299978733,3.7675216198
1219,1.0,0.688788414001,0.988099992275,3.61281442642
1220,0.990000009537,4.41530513763,0.988499999046,3.47489309311
1221,1.0,0.100176498294,0.988499999046,3.3633415699
1222,1.0,0.165093183517,0.988200008869,3.32325029373
1223,1.0,1.18821156025,0.988200008869,3.32597899437
1224,0.990000009537,2.48271942139,0.988900005817,3.35227966309
1225,1.0,0.30131521821,0.988499999046,3.36413455009
1226,0.990000009537,4.25365161896,0.988200008869,3.44173717499
1227,1.0,0.591986954212,0.98869997263,3.46452975273
1228,0.990000009537,1.80448865891,0.988300025463,3.52598810196
1229,1.0,0.0556011348963,0.988399982452,3.55507874489
1230,0.980000019073,4.74085712433,0.988499999046,3.59870481491
1231,0.990000009537,1.49326622486,0.98869997263,3.53057599068
1232,1.0,0.25364074111,0.989099979401,3.50927066803
1233,1.0,0.529746651649,0.988900005817,3.51575016975
1234,0.980000019073,4.08284378052,0.988900005817,3.51679706573
1235,1.0,1.32297813892,0.988799989223,3.52479743958
1236,1.0,1.23889350891,0.989300012589,3.44459891319
1237,0.990000009537,1.14919567108,0.989600002766,3.35042738914
1238,0.990000009537,2.4902203083,0.989899992943,3.28533697128
1239,1.0,0.335880130529,0.98970001936,3.22552132607
1240,0.980000019073,7.23627710342,0.989400029182,3.22689557076
1241,0.990000009537,1.01204836369,0.989600002766,3.2163579464
1242,1.0,0.214768707752,0.98970001936,3.2397480011
1243,1.0,0.56566208601,0.98970001936,3.29366636276
1244,1.0,0.504173457623,0.989600002766,3.37503743172
1245,1.0,0.718066692352,0.989199995995,3.41386604309
1246,1.0,0.475941002369,0.989499986172,3.44492197037
1247,1.0,0.708562970161,0.989400029182,3.48116087914
1248,1.0,0.203674688935,0.989499986172,3.50120401382
1249,0.990000009537,2.23777294159,0.989300012589,3.52135229111
1250,0.990000009537,4.01705646515,0.989099979401,3.54260420799
1251,1.0,0.278005987406,0.989000022411,3.57536816597
1252,0.990000009537,2.68930196762,0.98869997263,3.6456182003
1253,0.980000019073,2.19726157188,0.98860001564,3.68647956848
1254,1.0,0.346781671047,0.98860001564,3.64622545242
1255,0.990000009537,1.05706131458,0.98869997263,3.63569307327
1256,1.0,0.96391159296,0.98860001564,3.63043665886
1257,1.0,0.265921652317,0.98860001564,3.64954471588
1258,1.0,0.243535265326,0.98869997263,3.71933364868
1259,1.0,0.133523970842,0.988099992275,3.80000424385
1260,0.980000019073,8.53263568878,0.987999975681,3.89659929276
1261,0.990000009537,15.174161911,0.988499999046,3.76348757744
1262,1.0,0.657837331295,0.988900005817,3.72840833664
1263,1.0,0.246631592512,0.988499999046,3.69690775871
1264,0.990000009537,2.22216129303,0.987999975681,3.70454144478
1265,0.990000009537,3.12914323807,0.988099992275,3.68968629837
1266,0.990000009537,1.6553504467,0.987500011921,3.68513131142
1267,0.990000009537,1.20184445381,0.987299978733,3.63202381134
1268,0.990000009537,2.04044818878,0.98710000515,3.61636471748
1269,0.990000009537,2.16026568413,0.987200021744,3.61173152924
1270,1.0,0.873493850231,0.987699985504,3.52283763885
1271,1.0,0.878401279449,0.987999975681,3.51489639282
1272,0.990000009537,2.08652448654,0.988300025463,3.50242471695
1273,1.0,0.609973847866,0.988300025463,3.55978822708
1274,1.0,0.42417255044,0.987900018692,3.65062618256
1275,0.980000019073,3.73620796204,0.987900018692,3.75373220444
1276,1.0,0.492178589106,0.987900018692,3.6758878231
1277,0.980000019073,4.641954422,0.988499999046,3.59838056564
1278,1.0,1.74523699284,0.988300025463,3.63071155548
1279,0.990000009537,2.22966718674,0.987900018692,3.6325109005
1280,0.980000019073,3.29216647148,0.988399982452,3.62766170502
1281,1.0,1.14909780025,0.98869997263,3.51887345314
1282,0.980000019073,4.54307794571,0.989600002766,3.37130570412
1283,0.990000009537,4.31613349915,0.989799976349,3.24285244942
1284,0.990000009537,2.21828532219,0.990499973297,3.10687732697
1285,0.990000009537,7.19786787033,0.990400016308,3.04354906082
1286,1.0,0.536348879337,0.990299999714,3.04575014114
1287,1.0,0.667430639267,0.990100026131,3.07003831863
1288,0.990000009537,1.21583080292,0.989899992943,3.13502430916
1289,0.990000009537,0.89840555191,0.989799976349,3.22634506226
1290,1.0,0.904213905334,0.98970001936,3.32096552849
1291,1.0,0.702251255512,0.989199995995,3.41281843185
1292,1.0,0.738560438156,0.989000022411,3.51909613609
1293,0.980000019073,2.94724845886,0.989000022411,3.64106297493
1294,0.980000019073,4.38271141052,0.98860001564,3.68326163292
1295,1.0,0.805611729622,0.98869997263,3.63441753387
1296,1.0,0.157781422138,0.989000022411,3.6025519371
1297,0.990000009537,1.00351428986,0.989000022411,3.58632087708
1298,0.949999988079,8.70480918884,0.989099979401,3.55980849266
1299,0.990000009537,1.51158440113,0.989400029182,3.40569496155
1300,0.990000009537,1.42682802677,0.990100026131,3.25852894783
1301,0.990000009537,1.25137829781,0.990299999714,3.13213586807
1302,1.0,0.761613368988,0.990800023079,3.04490470886
1303,1.0,0.27960935235,0.990499973297,3.04541087151
1304,0.990000009537,2.59987640381,0.990299999714,3.09925031662
1305,0.990000009537,2.84925150871,0.990599989891,3.13853883743
1306,1.0,0.961508870125,0.99019998312,3.17791438103
1307,1.0,0.0668434500694,0.990100026131,3.23387384415
1308,1.0,0.209617897868,0.989600002766,3.32441401482
1309,0.990000009537,1.44002640247,0.989300012589,3.43926167488
1310,0.990000009537,1.47517442703,0.989000022411,3.53072595596
1311,0.980000019073,4.52006864548,0.98860001564,3.63320446014
1312,0.990000009537,2.5368282795,0.988300025463,3.76940631866
1313,1.0,0.584941089153,0.987800002098,3.86127829552
1314,0.990000009537,3.14234972,0.987500011921,4.02159738541
1315,1.0,1.66455483437,0.987200021744,4.06730699539
1316,1.0,1.13481044769,0.986800014973,4.04054641724
1317,0.990000009537,5.18166255951,0.987299978733,3.95756030083
1318,0.990000009537,1.84993636608,0.987900018692,3.90105891228
1319,1.0,0.197641044855,0.987699985504,3.85585093498
1320,0.990000009537,1.70869600773,0.987600028515,3.85273551941
1321,1.0,0.245870515704,0.987999975681,3.7401843071
1322,1.0,0.230510562658,0.987999975681,3.66646981239
1323,1.0,0.0877487659454,0.988200008869,3.62881159782
1324,1.0,0.249382510781,0.98869997263,3.61757612228
1325,0.980000019073,5.77244091034,0.988499999046,3.62557578087
1326,1.0,0.178883954883,0.988799989223,3.64662361145
1327,1.0,0.0550361946225,0.98869997263,3.67023086548
1328,1.0,0.450068295002,0.98860001564,3.69864749908
1329,0.980000019073,16.7160816193,0.98869997263,3.74058771133
1330,1.0,0.708470582962,0.98860001564,3.67075991631
1331,0.990000009537,2.76283550262,0.98860001564,3.61252427101
1332,1.0,0.66219830513,0.98869997263,3.62393450737
1333,0.990000009537,0.821380198002,0.989000022411,3.65637993813
1334,0.990000009537,1.5332057476,0.988799989223,3.72641992569
1335,0.980000019073,6.59737491608,0.98860001564,3.75822973251
1336,1.0,0.388125002384,0.988799989223,3.83638072014
1337,1.0,0.391770750284,0.988900005817,3.92315864563
1338,1.0,0.822349667549,0.988499999046,4.03323602676
1339,1.0,0.225643277168,0.987699985504,4.11676692963
1340,0.990000009537,5.10552215576,0.987600028515,4.20496749878
1341,0.990000009537,1.13876998425,0.987500011921,4.27116060257
1342,1.0,0.246971815825,0.986999988556,4.3347568512
1343,1.0,0.951677858829,0.986800014973,4.38059902191
1344,1.0,0.615108013153,0.986800014973,4.37820720673
1345,0.990000009537,1.56261754036,0.986899971962,4.3282957077
1346,1.0,0.174996241927,0.987399995327,4.22604608536
1347,1.0,0.29890358448,0.987800002098,4.16280794144
1348,0.990000009537,2.89853048325,0.987900018692,4.13617801666
